DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW]
2024-07-20,2024-07-20,FCR,1,NEGPOS_04_08,60
2024-07-21,2024-07-21,FCR,1,NEGPOS_12_16,144
2024-07-21,2024-07-21,FCR,1,NEGPOS_08_12,127.32
2024-07-21,2024-07-21,FCR,1,NEGPOS_20_24,46.1
2024-07-21,2024-07-21,FCR,1,NEGPOS_00_04,1200
2024-07-21,2024-07-21,FCR,1,NEGPOS_16_20,73.99
2024-07-21,2024-07-21,FCR,1,NEGPOS_04_08,54.53
2024-07-22,2024-07-22,FCR,1,NEGPOS_20_24,42
2024-07-22,2024-07-22,FCR,1,NEGPOS_08_12,71.88
2024-07-22,2024-07-22,FCR,1,NEGPOS_00_04,40
2024-07-22,2024-07-22,FCR,1,NEGPOS_04_08,48
2024-07-22,2024-07-22,FCR,1,NEGPOS_12_16,97.08
2024-07-22,2024-07-22,FCR,1,NEGPOS_16_20,56
2024-07-23,2024-07-23,FCR,1,NEGPOS_20_24,42
2024-07-23,2024-07-23,FCR,1,NEGPOS_16_20,56
2024-07-23,2024-07-23,FCR,1,NEGPOS_00_04,40
2024-07-23,2024-07-23,FCR,1,NEGPOS_08_12,72.08
2024-07-23,2024-07-23,FCR,1,NEGPOS_12_16,94.62
2024-07-23,2024-07-23,FCR,1,NEGPOS_04_08,44.44
2024-07-24,2024-07-24,FCR,1,NEGPOS_16_20,95.3
2024-07-24,2024-07-24,FCR,1,NEGPOS_08_12,111.76
2024-07-24,2024-07-24,FCR,1,NEGPOS_20_24,77.5
2024-07-24,2024-07-24,FCR,1,NEGPOS_12_16,155.44
2024-07-24,2024-07-24,FCR,1,NEGPOS_04_08,53.8
2024-07-24,2024-07-24,FCR,1,NEGPOS_00_04,30.4
2024-07-25,2024-07-25,FCR,1,NEGPOS_04_08,52
2024-07-25,2024-07-25,FCR,1,NEGPOS_20_24,101.35
2024-07-25,2024-07-25,FCR,1,NEGPOS_16_20,84
2024-07-25,2024-07-25,FCR,1,NEGPOS_00_04,29.16
2024-07-25,2024-07-25,FCR,1,NEGPOS_12_16,160.34
2024-07-25,2024-07-25,FCR,1,NEGPOS_08_12,89.22
2024-07-26,2024-07-26,FCR,1,NEGPOS_08_12,80
2024-07-26,2024-07-26,FCR,1,NEGPOS_20_24,91.8
2024-07-26,2024-07-26,FCR,1,NEGPOS_00_04,45
2024-07-26,2024-07-26,FCR,1,NEGPOS_16_20,80
2024-07-26,2024-07-26,FCR,1,NEGPOS_04_08,51.49
2024-07-26,2024-07-26,FCR,1,NEGPOS_12_16,136.5
2024-07-27,2024-07-27,FCR,1,NEGPOS_04_08,40
2024-07-27,2024-07-27,FCR,1,NEGPOS_00_04,40
2024-07-27,2024-07-27,FCR,1,NEGPOS_08_12,99.32
2024-07-27,2024-07-27,FCR,1,NEGPOS_20_24,62.9
2024-07-27,2024-07-27,FCR,1,NEGPOS_16_20,68.21
2024-07-27,2024-07-27,FCR,1,NEGPOS_12_16,165.99
2024-07-28,2024-07-28,FCR,1,NEGPOS_08_12,200
2024-07-28,2024-07-28,FCR,1,NEGPOS_04_08,55.1
2024-07-28,2024-07-28,FCR,1,NEGPOS_16_20,112.08
2024-07-28,2024-07-28,FCR,1,NEGPOS_00_04,57.49
2024-07-28,2024-07-28,FCR,1,NEGPOS_20_24,91.56
2024-07-28,2024-07-28,FCR,1,NEGPOS_12_16,360
2024-07-29,2024-07-29,FCR,1,NEGPOS_04_08,45.71
2024-07-29,2024-07-29,FCR,1,NEGPOS_08_12,88
2024-07-29,2024-07-29,FCR,1,NEGPOS_12_16,128
2024-07-29,2024-07-29,FCR,1,NEGPOS_16_20,65.52
2024-07-29,2024-07-29,FCR,1,NEGPOS_00_04,52.8
2024-07-29,2024-07-29,FCR,1,NEGPOS_20_24,80
2024-07-30,2024-07-30,FCR,1,NEGPOS_00_04,40
2024-07-30,2024-07-30,FCR,1,NEGPOS_04_08,53.64
2024-07-30,2024-07-30,FCR,1,NEGPOS_08_12,106.78
2024-07-30,2024-07-30,FCR,1,NEGPOS_16_20,82.2
2024-07-30,2024-07-30,FCR,1,NEGPOS_12_16,168
2024-07-30,2024-07-30,FCR,1,NEGPOS_20_24,73.12
2024-07-31,2024-07-31,FCR,1,NEGPOS_08_12,92.72
2024-07-31,2024-07-31,FCR,1,NEGPOS_00_04,25.92
2024-07-31,2024-07-31,FCR,1,NEGPOS_20_24,50.42
2024-07-31,2024-07-31,FCR,1,NEGPOS_16_20,79.2
2024-07-31,2024-07-31,FCR,1,NEGPOS_12_16,128
2024-07-31,2024-07-31,FCR,1,NEGPOS_04_08,45
2024-08-01,2024-08-01,FCR,1,NEGPOS_12_16,87
2024-08-01,2024-08-01,FCR,1,NEGPOS_16_20,80
2024-08-01,2024-08-01,FCR,1,NEGPOS_08_12,70
2024-08-01,2024-08-01,FCR,1,NEGPOS_04_08,50.28
2024-08-01,2024-08-01,FCR,1,NEGPOS_00_04,40
2024-08-01,2024-08-01,FCR,1,NEGPOS_20_24,40.52
2024-08-02,2024-08-02,FCR,1,NEGPOS_16_20,80
2024-08-02,2024-08-02,FCR,1,NEGPOS_12_16,80
2024-08-02,2024-08-02,FCR,1,NEGPOS_08_12,80
2024-08-02,2024-08-02,FCR,1,NEGPOS_04_08,44.88
2024-08-02,2024-08-02,FCR,1,NEGPOS_20_24,150
2024-08-02,2024-08-02,FCR,1,NEGPOS_00_04,40
2024-08-03,2024-08-03,FCR,1,NEGPOS_16_20,75.02
2024-08-03,2024-08-03,FCR,1,NEGPOS_08_12,80.24
2024-08-03,2024-08-03,FCR,1,NEGPOS_12_16,141.87
2024-08-03,2024-08-03,FCR,1,NEGPOS_20_24,70.57
2024-08-03,2024-08-03,FCR,1,NEGPOS_00_04,40
2024-08-03,2024-08-03,FCR,1,NEGPOS_04_08,40
2024-08-04,2024-08-04,FCR,1,NEGPOS_08_12,131.12
2024-08-04,2024-08-04,FCR,1,NEGPOS_00_04,40
2024-08-04,2024-08-04,FCR,1,NEGPOS_04_08,40
2024-08-04,2024-08-04,FCR,1,NEGPOS_20_24,40
2024-08-04,2024-08-04,FCR,1,NEGPOS_12_16,227.23
2024-08-04,2024-08-04,FCR,1,NEGPOS_16_20,79.9
2024-08-05,2024-08-05,FCR,1,NEGPOS_00_04,40
2024-08-05,2024-08-05,FCR,1,NEGPOS_16_20,80
2024-08-05,2024-08-05,FCR,1,NEGPOS_04_08,46.28
2024-08-05,2024-08-05,FCR,1,NEGPOS_08_12,87.48
2024-08-05,2024-08-05,FCR,1,NEGPOS_20_24,56.24
2024-08-05,2024-08-05,FCR,1,NEGPOS_12_16,156
2024-08-06,2024-08-06,FCR,1,NEGPOS_20_24,54.1
2024-08-06,2024-08-06,FCR,1,NEGPOS_16_20,59.92
2024-08-06,2024-08-06,FCR,1,NEGPOS_12_16,156.25
2024-08-06,2024-08-06,FCR,1,NEGPOS_08_12,100
2024-08-06,2024-08-06,FCR,1,NEGPOS_04_08,50.9
2024-08-06,2024-08-06,FCR,1,NEGPOS_00_04,40
2024-08-07,2024-08-07,FCR,1,NEGPOS_04_08,50.72
2024-08-07,2024-08-07,FCR,1,NEGPOS_00_04,40
2024-08-07,2024-08-07,FCR,1,NEGPOS_20_24,53.68
2024-08-07,2024-08-07,FCR,1,NEGPOS_16_20,71.72
2024-08-07,2024-08-07,FCR,1,NEGPOS_08_12,94
2024-08-07,2024-08-07,FCR,1,NEGPOS_12_16,157.6
2024-08-08,2024-08-08,FCR,1,NEGPOS_08_12,82.3
2024-08-08,2024-08-08,FCR,1,NEGPOS_12_16,129.84
2024-08-08,2024-08-08,FCR,1,NEGPOS_00_04,40
2024-08-08,2024-08-08,FCR,1,NEGPOS_04_08,49
2024-08-08,2024-08-08,FCR,1,NEGPOS_16_20,62.4
2024-08-08,2024-08-08,FCR,1,NEGPOS_20_24,54.56
2024-08-09,2024-08-09,FCR,1,NEGPOS_08_12,92
2024-08-09,2024-08-09,FCR,1,NEGPOS_00_04,40
2024-08-09,2024-08-09,FCR,1,NEGPOS_04_08,44
2024-08-09,2024-08-09,FCR,1,NEGPOS_12_16,158
2024-08-09,2024-08-09,FCR,1,NEGPOS_16_20,64.25
2024-08-09,2024-08-09,FCR,1,NEGPOS_20_24,50
2024-08-10,2024-08-10,FCR,1,NEGPOS_04_08,46.76
2024-08-10,2024-08-10,FCR,1,NEGPOS_12_16,254.4
2024-08-10,2024-08-10,FCR,1,NEGPOS_08_12,131.25
2024-08-10,2024-08-10,FCR,1,NEGPOS_16_20,103.08
2024-08-10,2024-08-10,FCR,1,NEGPOS_20_24,45.67
2024-08-10,2024-08-10,FCR,1,NEGPOS_00_04,40
2024-08-11,2024-08-11,FCR,1,NEGPOS_00_04,60
2024-08-11,2024-08-11,FCR,1,NEGPOS_16_20,105.6
2024-08-11,2024-08-11,FCR,1,NEGPOS_12_16,285.04
2024-08-11,2024-08-11,FCR,1,NEGPOS_04_08,40
2024-08-11,2024-08-11,FCR,1,NEGPOS_20_24,43.03
2024-08-11,2024-08-11,FCR,1,NEGPOS_08_12,163.72
2024-08-12,2024-08-12,FCR,1,NEGPOS_16_20,79.51
2024-08-12,2024-08-12,FCR,1,NEGPOS_04_08,40
2024-08-12,2024-08-12,FCR,1,NEGPOS_00_04,60
2024-08-12,2024-08-12,FCR,1,NEGPOS_20_24,55.2
2024-08-12,2024-08-12,FCR,1,NEGPOS_12_16,166.95
2024-08-12,2024-08-12,FCR,1,NEGPOS_08_12,89.46
2024-08-13,2024-08-13,FCR,1,NEGPOS_16_20,76.45
2024-08-13,2024-08-13,FCR,1,NEGPOS_08_12,104.36
2024-08-13,2024-08-13,FCR,1,NEGPOS_04_08,50.6
2024-08-13,2024-08-13,FCR,1,NEGPOS_00_04,60
2024-08-13,2024-08-13,FCR,1,NEGPOS_12_16,160.4
2024-08-13,2024-08-13,FCR,1,NEGPOS_20_24,55.95
2024-08-14,2024-08-14,FCR,1,NEGPOS_08_12,80
2024-08-14,2024-08-14,FCR,1,NEGPOS_12_16,112.73
2024-08-14,2024-08-14,FCR,1,NEGPOS_16_20,72.12
2024-08-14,2024-08-14,FCR,1,NEGPOS_20_24,54.56
2024-08-14,2024-08-14,FCR,1,NEGPOS_00_04,444
2024-08-14,2024-08-14,FCR,1,NEGPOS_04_08,57.64
2024-08-15,2024-08-15,FCR,1,NEGPOS_20_24,84
2024-08-15,2024-08-15,FCR,1,NEGPOS_04_08,51
2024-08-15,2024-08-15,FCR,1,NEGPOS_12_16,199.4
2024-08-15,2024-08-15,FCR,1,NEGPOS_08_12,100
2024-08-15,2024-08-15,FCR,1,NEGPOS_16_20,70.8
2024-08-15,2024-08-15,FCR,1,NEGPOS_00_04,400
2024-08-16,2024-08-16,FCR,1,NEGPOS_04_08,55.6
2024-08-16,2024-08-16,FCR,1,NEGPOS_16_20,68.75
2024-08-16,2024-08-16,FCR,1,NEGPOS_20_24,70.32
2024-08-16,2024-08-16,FCR,1,NEGPOS_08_12,79.01
2024-08-16,2024-08-16,FCR,1,NEGPOS_00_04,45
2024-08-16,2024-08-16,FCR,1,NEGPOS_12_16,130
2024-08-17,2024-08-17,FCR,1,NEGPOS_12_16,183.2
2024-08-17,2024-08-17,FCR,1,NEGPOS_00_04,45
2024-08-17,2024-08-17,FCR,1,NEGPOS_08_12,86.89
2024-08-17,2024-08-17,FCR,1,NEGPOS_04_08,41.38
2024-08-17,2024-08-17,FCR,1,NEGPOS_16_20,64.9
2024-08-17,2024-08-17,FCR,1,NEGPOS_20_24,65
2024-08-18,2024-08-18,FCR,1,NEGPOS_12_16,183.76
2024-08-18,2024-08-18,FCR,1,NEGPOS_00_04,45
2024-08-18,2024-08-18,FCR,1,NEGPOS_08_12,87.29
2024-08-18,2024-08-18,FCR,1,NEGPOS_16_20,68.37
2024-08-18,2024-08-18,FCR,1,NEGPOS_20_24,65
2024-08-18,2024-08-18,FCR,1,NEGPOS_04_08,40
2024-08-19,2024-08-19,FCR,1,NEGPOS_00_04,45
2024-08-19,2024-08-19,FCR,1,NEGPOS_08_12,74
2024-08-19,2024-08-19,FCR,1,NEGPOS_20_24,84
2024-08-19,2024-08-19,FCR,1,NEGPOS_04_08,52
2024-08-19,2024-08-19,FCR,1,NEGPOS_12_16,137
2024-08-19,2024-08-19,FCR,1,NEGPOS_16_20,80.92
2024-08-20,2024-08-20,FCR,1,NEGPOS_20_24,69.25
2024-08-20,2024-08-20,FCR,1,NEGPOS_08_12,120.28
2024-08-20,2024-08-20,FCR,1,NEGPOS_04_08,59.5
2024-08-20,2024-08-20,FCR,1,NEGPOS_16_20,93.54
2024-08-20,2024-08-20,FCR,1,NEGPOS_00_04,45
2024-08-20,2024-08-20,FCR,1,NEGPOS_12_16,169.68
2024-08-21,2024-08-21,FCR,1,NEGPOS_20_24,69
2024-08-21,2024-08-21,FCR,1,NEGPOS_00_04,40
2024-08-21,2024-08-21,FCR,1,NEGPOS_04_08,58.98
2024-08-21,2024-08-21,FCR,1,NEGPOS_12_16,269.84
2024-08-21,2024-08-21,FCR,1,NEGPOS_16_20,103.46
2024-08-21,2024-08-21,FCR,1,NEGPOS_08_12,190.49
2024-08-22,2024-08-22,FCR,1,NEGPOS_12_16,255.12
2024-08-22,2024-08-22,FCR,1,NEGPOS_04_08,52
2024-08-22,2024-08-22,FCR,1,NEGPOS_00_04,40
2024-08-22,2024-08-22,FCR,1,NEGPOS_20_24,53.92
2024-08-22,2024-08-22,FCR,1,NEGPOS_08_12,144.55
2024-08-22,2024-08-22,FCR,1,NEGPOS_16_20,107.92
2024-08-23,2024-08-23,FCR,1,NEGPOS_08_12,170
2024-08-23,2024-08-23,FCR,1,NEGPOS_04_08,55.2
2024-08-23,2024-08-23,FCR,1,NEGPOS_00_04,45
2024-08-23,2024-08-23,FCR,1,NEGPOS_16_20,100
2024-08-23,2024-08-23,FCR,1,NEGPOS_12_16,268.2
2024-08-23,2024-08-23,FCR,1,NEGPOS_20_24,69
2024-08-24,2024-08-24,FCR,1,NEGPOS_08_12,206.08
2024-08-24,2024-08-24,FCR,1,NEGPOS_00_04,28
2024-08-24,2024-08-24,FCR,1,NEGPOS_04_08,45.75
2024-08-24,2024-08-24,FCR,1,NEGPOS_20_24,44.48
2024-08-24,2024-08-24,FCR,1,NEGPOS_12_16,262.35
2024-08-24,2024-08-24,FCR,1,NEGPOS_16_20,127.6
2024-08-25,2024-08-25,FCR,1,NEGPOS_20_24,40
2024-08-25,2024-08-25,FCR,1,NEGPOS_04_08,60.12
2024-08-25,2024-08-25,FCR,1,NEGPOS_00_04,46.2
2024-08-25,2024-08-25,FCR,1,NEGPOS_12_16,324.44
2024-08-25,2024-08-25,FCR,1,NEGPOS_08_12,211.81
2024-08-25,2024-08-25,FCR,1,NEGPOS_16_20,127.1
2024-08-26,2024-08-26,FCR,1,NEGPOS_08_12,92
2024-08-26,2024-08-26,FCR,1,NEGPOS_00_04,36.66
2024-08-26,2024-08-26,FCR,1,NEGPOS_04_08,59.55
2024-08-26,2024-08-26,FCR,1,NEGPOS_12_16,161.08
2024-08-26,2024-08-26,FCR,1,NEGPOS_16_20,84.19
2024-08-26,2024-08-26,FCR,1,NEGPOS_20_24,84
2024-08-27,2024-08-27,FCR,1,NEGPOS_20_24,84
2024-08-27,2024-08-27,FCR,1,NEGPOS_00_04,35.44
2024-08-27,2024-08-27,FCR,1,NEGPOS_12_16,155
2024-08-27,2024-08-27,FCR,1,NEGPOS_04_08,59.85
2024-08-27,2024-08-27,FCR,1,NEGPOS_08_12,90
2024-08-27,2024-08-27,FCR,1,NEGPOS_16_20,80.96
2024-08-28,2024-08-28,FCR,1,NEGPOS_20_24,84
2024-08-28,2024-08-28,FCR,1,NEGPOS_12_16,156
2024-08-28,2024-08-28,FCR,1,NEGPOS_08_12,90.79
2024-08-28,2024-08-28,FCR,1,NEGPOS_00_04,400
2024-08-28,2024-08-28,FCR,1,NEGPOS_04_08,408
2024-08-28,2024-08-28,FCR,1,NEGPOS_16_20,77.36
2024-08-29,2024-08-29,FCR,1,NEGPOS_20_24,108.3
2024-08-29,2024-08-29,FCR,1,NEGPOS_00_04,384
2024-08-29,2024-08-29,FCR,1,NEGPOS_04_08,59.43
2024-08-29,2024-08-29,FCR,1,NEGPOS_08_12,93.78
2024-08-29,2024-08-29,FCR,1,NEGPOS_12_16,120.6
2024-08-29,2024-08-29,FCR,1,NEGPOS_16_20,113.2
2024-08-30,2024-08-30,FCR,1,NEGPOS_04_08,53.72
2024-08-30,2024-08-30,FCR,1,NEGPOS_12_16,105.84
2024-08-30,2024-08-30,FCR,1,NEGPOS_20_24,75
2024-08-30,2024-08-30,FCR,1,NEGPOS_08_12,80.71
2024-08-30,2024-08-30,FCR,1,NEGPOS_16_20,90
2024-08-30,2024-08-30,FCR,1,NEGPOS_00_04,45
2024-08-31,2024-08-31,FCR,1,NEGPOS_00_04,28.92
2024-08-31,2024-08-31,FCR,1,NEGPOS_20_24,40
2024-08-31,2024-08-31,FCR,1,NEGPOS_16_20,87.96
2024-08-31,2024-08-31,FCR,1,NEGPOS_12_16,199.13
2024-08-31,2024-08-31,FCR,1,NEGPOS_08_12,95
2024-08-31,2024-08-31,FCR,1,NEGPOS_04_08,57.23
2024-09-01,2024-09-01,FCR,1,NEGPOS_20_24,32
2024-09-01,2024-09-01,FCR,1,NEGPOS_04_08,46
2024-09-01,2024-09-01,FCR,1,NEGPOS_08_12,135.44
2024-09-01,2024-09-01,FCR,1,NEGPOS_12_16,193.7
2024-09-01,2024-09-01,FCR,1,NEGPOS_16_20,67.75
2024-09-01,2024-09-01,FCR,1,NEGPOS_00_04,29.48
2024-09-02,2024-09-02,FCR,1,NEGPOS_20_24,36
2024-09-02,2024-09-02,FCR,1,NEGPOS_08_12,82.64
2024-09-02,2024-09-02,FCR,1,NEGPOS_00_04,30
2024-09-02,2024-09-02,FCR,1,NEGPOS_12_16,90.77
2024-09-02,2024-09-02,FCR,1,NEGPOS_16_20,58.1
2024-09-02,2024-09-02,FCR,1,NEGPOS_04_08,44.26
2024-09-03,2024-09-03,FCR,1,NEGPOS_12_16,124.16
2024-09-03,2024-09-03,FCR,1,NEGPOS_20_24,65.63
2024-09-03,2024-09-03,FCR,1,NEGPOS_00_04,360
2024-09-03,2024-09-03,FCR,1,NEGPOS_04_08,57.52
2024-09-03,2024-09-03,FCR,1,NEGPOS_16_20,89
2024-09-03,2024-09-03,FCR,1,NEGPOS_08_12,77.76
2024-09-04,2024-09-04,FCR,1,NEGPOS_16_20,108.44
2024-09-04,2024-09-04,FCR,1,NEGPOS_20_24,91.78
2024-09-04,2024-09-04,FCR,1,NEGPOS_04_08,58.28
2024-09-04,2024-09-04,FCR,1,NEGPOS_12_16,104.12
2024-09-04,2024-09-04,FCR,1,NEGPOS_00_04,288
2024-09-04,2024-09-04,FCR,1,NEGPOS_08_12,94.65
2024-09-05,2024-09-05,FCR,1,NEGPOS_20_24,56
2024-09-05,2024-09-05,FCR,1,NEGPOS_00_04,339.43
2024-09-05,2024-09-05,FCR,1,NEGPOS_04_08,69.27
2024-09-05,2024-09-05,FCR,1,NEGPOS_08_12,83.48
2024-09-05,2024-09-05,FCR,1,NEGPOS_12_16,145.46
2024-09-05,2024-09-05,FCR,1,NEGPOS_16_20,85
2024-09-06,2024-09-06,FCR,1,NEGPOS_04_08,57.98
2024-09-06,2024-09-06,FCR,1,NEGPOS_20_24,56.52
2024-09-06,2024-09-06,FCR,1,NEGPOS_16_20,76
2024-09-06,2024-09-06,FCR,1,NEGPOS_08_12,78
2024-09-06,2024-09-06,FCR,1,NEGPOS_12_16,117.16
2024-09-06,2024-09-06,FCR,1,NEGPOS_00_04,38.88
2024-09-07,2024-09-07,FCR,1,NEGPOS_12_16,150
2024-09-07,2024-09-07,FCR,1,NEGPOS_20_24,40
2024-09-07,2024-09-07,FCR,1,NEGPOS_08_12,84.22
2024-09-07,2024-09-07,FCR,1,NEGPOS_00_04,400
2024-09-07,2024-09-07,FCR,1,NEGPOS_16_20,85
2024-09-07,2024-09-07,FCR,1,NEGPOS_04_08,40
2024-09-08,2024-09-08,FCR,1,NEGPOS_00_04,23.52
2024-09-08,2024-09-08,FCR,1,NEGPOS_20_24,27.39
2024-09-08,2024-09-08,FCR,1,NEGPOS_16_20,85
2024-09-08,2024-09-08,FCR,1,NEGPOS_04_08,26.72
2024-09-08,2024-09-08,FCR,1,NEGPOS_12_16,185
2024-09-08,2024-09-08,FCR,1,NEGPOS_08_12,114.29
2024-09-09,2024-09-09,FCR,1,NEGPOS_08_12,71.76
2024-09-09,2024-09-09,FCR,1,NEGPOS_12_16,56
2024-09-09,2024-09-09,FCR,1,NEGPOS_20_24,48.01
2024-09-09,2024-09-09,FCR,1,NEGPOS_04_08,40.5
2024-09-09,2024-09-09,FCR,1,NEGPOS_16_20,55.2
2024-09-09,2024-09-09,FCR,1,NEGPOS_00_04,288
2024-09-10,2024-09-10,FCR,1,NEGPOS_20_24,47
2024-09-10,2024-09-10,FCR,1,NEGPOS_08_12,95.2
2024-09-10,2024-09-10,FCR,1,NEGPOS_00_04,40
2024-09-10,2024-09-10,FCR,1,NEGPOS_12_16,179.2
2024-09-10,2024-09-10,FCR,1,NEGPOS_04_08,44
2024-09-10,2024-09-10,FCR,1,NEGPOS_16_20,93.06
2024-09-11,2024-09-11,FCR,1,NEGPOS_20_24,46
2024-09-11,2024-09-11,FCR,1,NEGPOS_16_20,90
2024-09-11,2024-09-11,FCR,1,NEGPOS_12_16,101.28
2024-09-11,2024-09-11,FCR,1,NEGPOS_08_12,78
2024-09-11,2024-09-11,FCR,1,NEGPOS_04_08,55.2
2024-09-11,2024-09-11,FCR,1,NEGPOS_00_04,360
2024-09-12,2024-09-12,FCR,1,NEGPOS_20_24,48.64
2024-09-12,2024-09-12,FCR,1,NEGPOS_04_08,40.5
2024-09-12,2024-09-12,FCR,1,NEGPOS_08_12,80
2024-09-12,2024-09-12,FCR,1,NEGPOS_12_16,97.4
2024-09-12,2024-09-12,FCR,1,NEGPOS_16_20,80
2024-09-12,2024-09-12,FCR,1,NEGPOS_00_04,288
2024-09-13,2024-09-13,FCR,1,NEGPOS_00_04,400
2024-09-13,2024-09-13,FCR,1,NEGPOS_08_12,81.86
2024-09-13,2024-09-13,FCR,1,NEGPOS_16_20,80
2024-09-13,2024-09-13,FCR,1,NEGPOS_12_16,151.16
2024-09-13,2024-09-13,FCR,1,NEGPOS_20_24,64.5
2024-09-13,2024-09-13,FCR,1,NEGPOS_04_08,57.6
2024-09-14,2024-09-14,FCR,1,NEGPOS_20_24,46
2024-09-14,2024-09-14,FCR,1,NEGPOS_04_08,60.12
2024-09-14,2024-09-14,FCR,1,NEGPOS_16_20,95.1
2024-09-14,2024-09-14,FCR,1,NEGPOS_12_16,174.68
2024-09-14,2024-09-14,FCR,1,NEGPOS_08_12,112.16
2024-09-14,2024-09-14,FCR,1,NEGPOS_00_04,360
2024-09-15,2024-09-15,FCR,1,NEGPOS_20_24,38.34
2024-09-15,2024-09-15,FCR,1,NEGPOS_04_08,46
2024-09-15,2024-09-15,FCR,1,NEGPOS_00_04,34
2024-09-15,2024-09-15,FCR,1,NEGPOS_12_16,220.24
2024-09-15,2024-09-15,FCR,1,NEGPOS_08_12,113.76
2024-09-15,2024-09-15,FCR,1,NEGPOS_16_20,110
2024-09-16,2024-09-16,FCR,1,NEGPOS_08_12,94.39
2024-09-16,2024-09-16,FCR,1,NEGPOS_00_04,36
2024-09-16,2024-09-16,FCR,1,NEGPOS_20_24,70.38
2024-09-16,2024-09-16,FCR,1,NEGPOS_04_08,51.44
2024-09-16,2024-09-16,FCR,1,NEGPOS_12_16,127.12
2024-09-16,2024-09-16,FCR,1,NEGPOS_16_20,80
2024-09-17,2024-09-17,FCR,1,NEGPOS_00_04,46.82
2024-09-17,2024-09-17,FCR,1,NEGPOS_08_12,116.38
2024-09-17,2024-09-17,FCR,1,NEGPOS_12_16,127.62
2024-09-17,2024-09-17,FCR,1,NEGPOS_16_20,101
2024-09-17,2024-09-17,FCR,1,NEGPOS_20_24,62
2024-09-17,2024-09-17,FCR,1,NEGPOS_04_08,57.91
2024-09-18,2024-09-18,FCR,1,NEGPOS_08_12,135.2
2024-09-18,2024-09-18,FCR,1,NEGPOS_00_04,48.44
2024-09-18,2024-09-18,FCR,1,NEGPOS_04_08,61.7
2024-09-18,2024-09-18,FCR,1,NEGPOS_16_20,88
2024-09-18,2024-09-18,FCR,1,NEGPOS_12_16,190
2024-09-18,2024-09-18,FCR,1,NEGPOS_20_24,56
2024-09-19,2024-09-19,FCR,2,NEGPOS_20_24,-
2024-09-19,2024-09-19,FCR,2,NEGPOS_12_16,-
2024-09-19,2024-09-19,FCR,2,NEGPOS_08_12,-
2024-09-19,2024-09-19,FCR,2,NEGPOS_16_20,-
2024-09-19,2024-09-19,FCR,2,NEGPOS_04_08,-
2024-09-19,2024-09-19,FCR,2,NEGPOS_00_04,-
2024-09-20,2024-09-20,FCR,1,NEGPOS_08_12,124
2024-09-20,2024-09-20,FCR,1,NEGPOS_12_16,240.7
2024-09-20,2024-09-20,FCR,1,NEGPOS_04_08,65.92
2024-09-20,2024-09-20,FCR,1,NEGPOS_16_20,85
2024-09-20,2024-09-20,FCR,1,NEGPOS_00_04,45.68
2024-09-20,2024-09-20,FCR,1,NEGPOS_20_24,48.28
2024-09-21,2024-09-21,FCR,2,NEGPOS_16_20,-
2024-09-21,2024-09-21,FCR,2,NEGPOS_20_24,-
2024-09-21,2024-09-21,FCR,2,NEGPOS_00_04,-
2024-09-21,2024-09-21,FCR,2,NEGPOS_04_08,-
2024-09-21,2024-09-21,FCR,2,NEGPOS_08_12,-
2024-09-21,2024-09-21,FCR,2,NEGPOS_12_16,-
2024-09-22,2024-09-22,FCR,1,NEGPOS_16_20,84
2024-09-22,2024-09-22,FCR,1,NEGPOS_20_24,46.26
2024-09-22,2024-09-22,FCR,1,NEGPOS_08_12,138.17
2024-09-22,2024-09-22,FCR,1,NEGPOS_00_04,40.81
2024-09-22,2024-09-22,FCR,1,NEGPOS_12_16,245.71
2024-09-22,2024-09-22,FCR,1,NEGPOS_04_08,51.2
2024-09-23,2024-09-23,FCR,1,NEGPOS_16_20,95.32
2024-09-23,2024-09-23,FCR,1,NEGPOS_12_16,122.4
2024-09-23,2024-09-23,FCR,1,NEGPOS_20_24,59.7
2024-09-23,2024-09-23,FCR,1,NEGPOS_04_08,54.19
2024-09-23,2024-09-23,FCR,1,NEGPOS_00_04,41.76
2024-09-23,2024-09-23,FCR,1,NEGPOS_08_12,104
2024-09-24,2024-09-24,FCR,1,NEGPOS_08_12,80
2024-09-24,2024-09-24,FCR,1,NEGPOS_16_20,72
2024-09-24,2024-09-24,FCR,1,NEGPOS_12_16,123.4
2024-09-24,2024-09-24,FCR,1,NEGPOS_20_24,51
2024-09-24,2024-09-24,FCR,1,NEGPOS_00_04,37.44
2024-09-24,2024-09-24,FCR,1,NEGPOS_04_08,53.08
2024-09-25,2024-09-25,FCR,1,NEGPOS_20_24,56.39
2024-09-25,2024-09-25,FCR,1,NEGPOS_08_12,93.42
2024-09-25,2024-09-25,FCR,1,NEGPOS_00_04,42
2024-09-25,2024-09-25,FCR,1,NEGPOS_04_08,57.42
2024-09-25,2024-09-25,FCR,1,NEGPOS_16_20,84.84
2024-09-25,2024-09-25,FCR,1,NEGPOS_12_16,122.4
2024-09-26,2024-09-26,FCR,2,NEGPOS_20_24,-
2024-09-26,2024-09-26,FCR,2,NEGPOS_00_04,-
2024-09-26,2024-09-26,FCR,2,NEGPOS_16_20,-
2024-09-26,2024-09-26,FCR,2,NEGPOS_04_08,-
